Date,Open,High,Low,Close,Adj Close,Volume
2005-05-03,76.779999,76.959999,75.93,76.470001,57.513306,6196300
2005-05-04,76.599998,77.199997,76.5,77.080002,57.97208,5512300
2005-05-05,78.0,78.110001,75.330002,75.5,56.783752,12371800
2005-05-06,75.559998,75.919998,74.970001,75.260002,56.753613,7750300
2005-05-09,75.260002,75.459999,74.709999,74.980003,56.542446,5616700
2005-05-10,74.75,74.760002,73.040001,73.300003,55.275562,7982200
2005-05-11,73.629997,73.690002,72.510002,73.279999,55.260487,6915700
2005-05-12,73.529999,73.800003,72.5,72.620003,54.762764,6061900
2005-05-13,72.529999,73.860001,72.519997,73.160004,55.169994,7150600
2005-05-16,73.089996,74.489998,73.089996,74.339996,56.059814,5501500
2005-05-17,73.93,74.43,73.330002,74.290001,56.022129,5135600
2005-05-18,75.0,76.82,74.690002,76.360001,57.583118,10309600
2005-05-19,76.5,77.639999,76.370003,77.160004,58.186398,7030400
2005-05-20,77.279999,77.279999,76.360001,76.410004,57.620823,6329800
2005-05-23,76.300003,76.949997,76.0,76.510002,57.696236,4759800
2005-05-24,76.139999,76.510002,75.559998,75.809998,57.16835,5660700
2005-05-25,75.419998,76.029999,75.169998,76.0,57.311642,5483400
2005-05-26,76.449997,77.410004,76.290001,77.139999,58.171295,5832000
2005-05-27,77.110001,77.239998,76.529999,77.099998,58.141132,3163900
2005-05-31,77.300003,77.410004,75.5,75.550003,56.972286,6419000
2005-06-01,75.57,77.5,75.57,76.839996,57.945065,7380600
2005-06-02,76.75,77.389999,76.68,77.349998,58.329678,4025600
2005-06-03,77.059998,77.099998,75.739998,75.790001,57.15329,6149900
2005-06-06,75.800003,75.900002,74.919998,75.0,56.557541,5978600
2005-06-07,75.0,76.089996,75.0,75.040001,56.587688,5226600
2005-06-08,75.040001,75.400002,74.629997,74.800003,56.406704,4280000
2005-06-09,74.580002,75.470001,74.230003,74.93,56.504753,4423200
2005-06-10,74.75,75.050003,74.099998,74.769997,56.38409,4895800
2005-06-13,74.5,75.93,74.449997,75.050003,56.595245,5715700
2005-06-14,75.050003,75.43,74.730003,74.889999,56.474575,4314900
2005-06-15,75.699997,76.5,75.150002,76.300003,57.537861,7103600
2005-06-16,76.400002,77.25,76.309998,77.050003,58.103455,7840000
2005-06-17,77.699997,77.730003,76.379997,76.389999,57.60574,8593800
2005-06-20,76.029999,76.980003,75.57,76.550003,57.726383,3745600
2005-06-21,76.699997,77.0,76.110001,76.410004,57.620823,5339100
2005-06-22,76.830002,77.489998,76.669998,77.230003,58.239185,5646300
2005-06-23,76.809998,76.970001,75.059998,75.410004,56.866714,7766700
2005-06-24,75.169998,75.400002,74.0,74.010002,55.810966,10792100
2005-06-27,74.010002,74.769997,73.5,73.879997,55.712948,6489800
2005-06-28,73.830002,75.300003,73.449997,75.300003,56.783779,8188800
2005-06-29,75.260002,75.68,74.620003,74.730003,56.353943,5519100
2005-06-30,74.800003,75.489998,74.07,74.199997,55.954258,6127000
2005-07-01,74.300003,75.330002,74.300003,74.669998,56.30867,4353100
2005-07-05,74.379997,74.970001,74.160004,74.790001,56.399174,5181800
2005-07-06,74.800003,76.150002,74.400002,75.809998,57.16835,8009300
2005-07-07,75.150002,77.529999,75.0,77.379997,58.352287,10757200
2005-07-08,77.379997,79.519997,77.139999,79.300003,59.800167,13440500
2005-07-11,79.400002,79.519997,78.519997,78.959999,59.543766,7186700
2005-07-12,79.199997,80.489998,79.18,80.040001,60.358208,10945500
2005-07-13,81.160004,81.75,81.160004,81.449997,61.42149,11340000
2005-07-14,82.0,82.669998,82.0,82.419998,62.152962,8546200
2005-07-15,82.43,82.75,81.519997,82.379997,62.122795,7644100
2005-07-18,81.989998,83.940002,81.68,81.809998,61.69294,8705600
2005-07-19,84.720001,85.110001,83.699997,83.699997,63.118191,14149700
2005-07-20,83.199997,84.959999,82.989998,84.599998,63.796883,9323200
2005-07-21,84.599998,84.949997,83.400002,84.400002,63.646099,8265300
2005-07-22,83.980003,84.629997,83.860001,84.440002,63.676258,4570400
2005-07-25,83.980003,84.519997,83.919998,84.199997,63.495274,4457800
2005-07-26,84.150002,84.349998,83.849998,84.120003,63.43494,4542900
2005-07-27,83.800003,84.129997,82.809998,83.870003,63.246384,4862200
2005-07-28,83.550003,83.970001,83.269997,83.800003,63.193626,6189700
2005-07-29,83.300003,83.949997,83.220001,83.459999,62.937237,4330300
2005-08-01,83.0,83.849998,82.849998,83.43,62.914612,3664300
2005-08-02,83.269997,83.860001,83.040001,83.309998,62.824135,5380700
2005-08-03,83.309998,84.199997,83.110001,84.059998,63.389687,4256200
2005-08-04,83.75,83.889999,82.980003,83.120003,62.680836,5249900
2005-08-05,82.75,83.739998,82.730003,83.360001,62.861805,3714600
2005-08-08,83.410004,83.889999,83.019997,83.360001,63.012985,4424300
2005-08-09,83.400002,83.949997,82.940002,83.5,63.11882,3793500
2005-08-10,83.650002,84.010002,81.970001,82.019997,62.000076,5402400
2005-08-11,81.93,82.75,81.620003,82.660004,62.483887,4570400
2005-08-12,82.150002,82.580002,82.059998,82.190002,62.128578,4378200
2005-08-15,81.900002,82.940002,81.610001,82.5,62.36293,3431100
2005-08-16,82.07,82.43,81.089996,81.300003,61.455811,4407400
2005-08-17,81.400002,81.940002,80.839996,81.300003,61.455811,4853000
2005-08-18,81.099998,82.0,80.800003,81.150002,61.34243,3713300
2005-08-19,81.360001,83.300003,81.360001,82.760002,62.559456,6481000
2005-08-22,82.75,83.349998,81.849998,82.599998,62.438492,5157200
2005-08-23,82.699997,83.139999,81.599998,82.029999,62.007629,4000300
2005-08-24,81.529999,82.400002,81.230003,81.32,61.470932,4417600
2005-08-25,81.449997,81.449997,80.720001,81.099998,61.304619,3606100
2005-08-26,80.809998,81.019997,80.260002,80.379997,60.760365,5029300
2005-08-29,80.0,81.75,79.900002,81.339996,61.486038,4025300
2005-08-30,81.0,81.0,79.980003,80.540001,60.881329,5674200
2005-08-31,80.349998,80.790001,79.870003,80.620003,60.941784,5400800
2005-09-01,80.160004,80.32,79.339996,79.540001,60.125389,6390600
2005-09-02,79.5,80.010002,79.459999,79.459999,60.06493,3680600
2005-09-06,79.699997,81.190002,79.699997,81.019997,61.244141,6305500
2005-09-07,80.699997,81.129997,80.32,80.980003,61.21389,4116300
2005-09-08,81.279999,81.519997,80.5,80.800003,61.077866,4277300
2005-09-09,80.860001,81.489998,80.519997,81.440002,61.561649,3982200
2005-09-12,81.029999,82.110001,81.0,81.480003,61.591869,3692800
2005-09-13,81.489998,81.489998,80.519997,80.75,61.040051,5040900
2005-09-14,80.75,81.400002,80.419998,80.480003,60.835991,3887700
2005-09-15,80.43,80.650002,79.669998,80.010002,60.480682,4864100
2005-09-16,80.379997,80.5,79.830002,80.330002,60.722591,7624900
2005-09-19,79.739998,79.980003,79.010002,79.43,60.042244,5148500
2005-09-20,79.269997,79.650002,78.629997,78.699997,59.490437,7122300
2005-09-21,78.0,78.459999,77.370003,77.559998,58.628685,7126000
2005-09-22,77.559998,78.5,77.300003,78.209999,59.120056,6870400
2005-09-23,77.699997,78.110001,77.5,78.0,58.961296,5434600
2005-09-26,78.309998,78.410004,76.93,77.410004,58.515301,5433200
2005-09-27,77.169998,78.599998,77.160004,77.989998,58.953735,5499600
2005-09-28,78.059998,79.730003,78.059998,79.5,60.095181,7747700
2005-09-29,79.25,80.550003,78.870003,80.360001,60.745251,5899700
2005-09-30,80.019997,80.5,79.970001,80.220001,60.639431,5536500
2005-10-03,80.220001,80.599998,79.5,80.449997,60.813274,5297600
2005-10-04,80.650002,81.470001,79.93,80.110001,60.55629,6365100
2005-10-05,80.110001,80.68,79.559998,79.82,60.337048,4998800
2005-10-06,79.82,80.269997,78.699997,79.699997,60.246384,8130200
2005-10-07,80.25,81.120003,80.089996,80.5,60.85107,6130100
2005-10-10,81.239998,82.099998,81.080002,81.25,61.418011,7882900
2005-10-11,82.25,83.519997,81.970001,83.190002,62.884476,9781300
2005-10-12,82.75,82.93,81.949997,82.190002,62.128578,7580800
2005-10-13,81.699997,83.199997,81.699997,82.199997,62.136147,5530600
2005-10-14,82.599998,82.709999,81.599998,82.349998,62.249504,5573700
2005-10-17,82.360001,82.989998,81.93,82.589996,62.430943,7964800
2005-10-18,84.330002,84.599998,83.349998,83.480003,63.103706,12045300
2005-10-19,82.410004,84.199997,82.379997,84.169998,63.62529,7502600
2005-10-20,84.0,84.190002,82.879997,83.169998,62.86937,5752700
2005-10-21,83.080002,84.0,82.910004,83.330002,62.990314,6020700
2005-10-24,83.150002,83.610001,82.599998,83.470001,63.096165,5482200
2005-10-25,83.080002,83.949997,82.709999,83.360001,63.012985,5393300
2005-10-26,82.970001,83.870003,82.720001,82.889999,62.657749,4270800
2005-10-27,82.529999,82.93,82.25,82.309998,62.219296,3705800
2005-10-28,82.32,82.43,80.5,81.419998,61.546516,6941300
2005-10-31,81.510002,82.300003,81.300003,81.879997,61.894241,7531200
2005-11-01,81.849998,82.150002,81.290001,81.589996,61.675014,5653100
2005-11-02,81.199997,81.889999,80.639999,81.059998,61.274399,6447400
2005-11-03,81.550003,83.029999,81.309998,82.870003,62.642593,7690900
2005-11-04,82.910004,83.300003,82.650002,83.0,62.740845,3831400
2005-11-07,83.099998,83.849998,83.07,83.610001,63.201965,4455100
2005-11-08,83.410004,83.900002,83.110001,83.150002,63.004951,3798000
2005-11-09,82.709999,83.330002,82.489998,82.839996,62.770077,3936200
2005-11-10,82.699997,84.300003,82.300003,83.989998,63.641434,4732000
2005-11-11,84.199997,84.839996,84.150002,84.550003,64.065742,4841300
2005-11-14,84.25,85.0,84.110001,84.360001,63.921787,3915300
2005-11-15,84.029999,85.900002,84.029999,85.529999,64.80835,6830800
2005-11-16,85.449997,86.580002,85.389999,86.540001,65.573647,6694100
2005-11-17,86.18,86.980003,85.760002,86.889999,65.838852,5293600
2005-11-18,88.0,88.0,87.169998,87.769997,66.505661,7985800
2005-11-21,87.599998,87.870003,87.010002,87.290001,66.141945,4807900
2005-11-22,86.879997,88.080002,86.879997,87.989998,66.672363,5786600
2005-11-23,88.120003,89.389999,87.949997,88.800003,67.286125,5399300
2005-11-25,88.949997,89.32,88.620003,88.800003,67.286125,2199300
2005-11-28,88.800003,89.43,88.75,89.110001,67.521011,5197900
2005-11-29,89.18,89.940002,89.019997,89.099998,67.51342,5147000
2005-11-30,89.050003,89.639999,88.730003,88.900002,67.361885,6021500
2005-12-01,89.150002,89.739998,89.050003,89.209999,67.596756,4668500
2005-12-02,89.0,89.150002,88.360001,88.650002,67.172485,4730500
2005-12-05,88.400002,88.650002,87.709999,88.43,67.005775,4023600
2005-12-06,88.559998,89.839996,88.559998,89.139999,67.543747,4871500
2005-12-07,89.0,89.919998,88.449997,88.720001,67.225502,5284000
2005-12-08,88.57,88.910004,86.669998,87.5,66.301086,5787000
2005-12-09,86.800003,87.099998,86.330002,86.970001,65.899475,6461800
2005-12-12,87.010002,87.349998,85.760002,85.959999,65.134155,6044100
2005-12-13,84.5,84.900002,83.5,83.709999,63.429283,12545300
2005-12-14,83.650002,83.949997,82.949997,83.129997,62.989826,7161800
2005-12-15,82.879997,83.629997,82.75,83.529999,63.292889,6155900
2005-12-16,83.889999,84.0,83.0,83.370003,63.171654,7398200
2005-12-19,83.230003,83.599998,82.650002,82.760002,62.709457,4985400
2005-12-20,82.949997,83.099998,82.059998,82.480003,62.497295,5276200
2005-12-21,82.459999,84.0,82.459999,83.120003,62.982239,6846800
2005-12-22,82.610001,83.230003,82.300003,83.220001,63.058002,6573600
2005-12-23,84.0,84.199997,83.389999,83.480003,63.255016,3616200
2005-12-27,83.480003,84.5,82.889999,82.989998,62.883724,4377800
2005-12-28,83.099998,83.57,82.800003,83.040001,62.921631,3836800
2005-12-29,82.800003,83.059998,82.220001,82.400002,62.436687,3958400
2005-12-30,81.849998,82.489998,81.559998,82.199997,62.28513,5449000
2006-01-03,82.449997,82.550003,80.809998,82.059998,62.179047,11715100
2006-01-04,82.199997,82.5,81.330002,81.949997,62.095703,9832800
2006-01-05,81.400002,82.900002,81.25,82.5,62.512455,7213400
2006-01-06,83.949997,85.029999,83.410004,84.949997,64.368874,8196900
2006-01-09,83.900002,84.25,83.379997,83.730003,63.444443,6851100
2006-01-10,83.150002,84.120003,83.120003,84.07,63.702076,5700000
2006-01-11,84.370003,84.809998,83.400002,84.169998,63.777851,5776400
2006-01-12,83.82,83.959999,83.400002,83.57,63.323215,4924100
2006-01-13,83.0,83.449997,82.5,83.169998,63.020119,6921600
2006-01-17,82.800003,83.160004,82.540001,83.0,62.891289,8718400
2006-01-18,84.0,84.699997,83.519997,83.800003,63.497478,10984800
2006-01-19,84.139999,84.389999,83.019997,83.089996,62.959507,6483500
2006-01-20,83.040001,83.050003,81.25,81.360001,61.648632,8605800
2006-01-23,81.330002,81.919998,80.919998,81.410004,61.686508,6114100
2006-01-24,81.389999,82.150002,80.800003,80.849998,61.262207,6069000
2006-01-25,81.050003,81.620003,80.610001,80.910004,61.307655,6374300
2006-01-26,81.5,81.650002,80.589996,80.720001,61.163677,7810200
2006-01-27,80.75,81.769997,80.75,81.019997,61.390991,6103400
2006-01-30,80.209999,81.809998,80.209999,81.629997,61.853199,5325100
2006-01-31,81.5,82.0,81.169998,81.300003,61.603168,6771600
2006-02-01,80.900002,82.239998,80.650002,81.940002,62.088146,5419300
2006-02-02,81.449997,81.589996,80.900002,81.230003,61.550148,6198000
2006-02-03,80.550003,80.769997,79.720001,79.970001,60.595387,9852000
2006-02-06,79.940002,79.949997,78.93,79.510002,60.246853,9568500
2006-02-07,79.5,80.190002,79.300003,79.849998,60.504475,5247300
2006-02-08,80.580002,80.900002,80.239998,80.800003,61.378025,5029200
2006-02-09,80.400002,80.800003,79.5,80.400002,61.074184,7609200
2006-02-10,80.400002,81.459999,80.199997,81.330002,61.780651,5371900
2006-02-13,81.330002,81.910004,80.18,80.440002,61.104557,5257400
2006-02-14,80.550003,81.449997,80.349998,81.089996,61.598324,6075500
2006-02-15,80.860001,81.5,80.5,80.849998,61.416019,5052000
2006-02-16,80.68,80.910004,80.129997,80.910004,61.461601,5310500
2006-02-17,80.910004,81.029999,80.129997,80.709999,61.309692,5298800
2006-02-21,80.099998,80.75,79.970001,80.5,61.150139,5838000
2006-02-22,80.0,81.650002,79.970001,81.349998,61.795826,5294300
2006-02-23,81.199997,81.339996,80.040001,80.199997,60.922264,4979400
2006-02-24,80.650002,80.650002,79.849998,80.099998,60.846287,3903200
2006-02-27,79.970001,80.889999,79.949997,80.629997,61.24892,3787000
2006-02-28,80.099998,80.550003,79.709999,80.239998,60.952648,5960700
2006-03-01,80.199997,80.809998,79.779999,79.900002,60.694363,5172300
2006-03-02,79.550003,80.209999,79.540001,79.940002,60.724766,4418800
2006-03-03,79.510002,80.830002,79.510002,79.959999,60.739948,4354400
2006-03-06,79.910004,80.639999,79.900002,80.0,60.77034,4709500
2006-03-07,80.010002,80.790001,79.860001,80.290001,60.990635,4330800
2006-03-08,80.25,81.599998,80.25,81.139999,61.636318,5569900
2006-03-09,81.260002,81.980003,80.800003,81.019997,61.545155,4310700
2006-03-10,81.029999,82.25,81.029999,81.57,61.962955,4787200
2006-03-13,81.559998,82.400002,81.449997,81.93,62.236416,4571400
2006-03-14,81.510002,82.989998,81.470001,82.879997,62.958057,4518000
2006-03-15,82.650002,83.760002,82.639999,83.379997,63.337883,5370400
2006-03-16,83.43,83.720001,82.610001,82.870003,62.950462,4299500
2006-03-17,83.349998,83.410004,82.82,83.300003,63.277107,6414400
2006-03-20,83.110001,83.75,82.989998,83.580002,63.489807,3870300
2006-03-21,83.82,84.989998,83.580002,83.809998,63.664536,7404300
2006-03-22,83.349998,84.68,83.349998,84.449997,64.150681,4968600
2006-03-23,84.230003,84.269997,82.93,83.199997,63.201141,5105800
2006-03-24,82.989998,83.720001,82.989998,83.360001,63.322704,4198800
2006-03-27,82.980003,83.260002,82.580002,83.080002,63.110008,3910100
2006-03-28,82.860001,83.389999,82.290001,82.43,62.616238,4508600
2006-03-29,82.199997,83.550003,82.199997,83.129997,63.147961,4392100
2006-03-30,82.879997,83.699997,82.830002,83.199997,63.201141,4467000
2006-03-31,82.949997,83.599998,82.290001,82.470001,62.646633,5862000
2006-04-03,82.720001,83.589996,82.650002,83.059998,63.094791,4121600
2006-04-04,83.050003,83.779999,82.800003,83.449997,63.391022,3853000
2006-04-05,83.330002,84.449997,83.32,84.169998,63.937984,5523900
2006-04-06,83.699997,84.32,83.360001,83.809998,63.664536,4944100
2006-04-07,83.599998,83.800003,82.440002,82.480003,62.654228,5337500
2006-04-10,82.269997,82.739998,82.0,82.099998,62.365547,3627700
2006-04-11,81.830002,82.059998,80.75,81.160004,61.651505,5959700
2006-04-12,81.099998,81.370003,80.629997,80.75,61.340054,3905200
2006-04-13,81.18,82.599998,81.120003,81.980003,62.274399,4799700
2006-04-17,81.919998,82.919998,81.400002,81.639999,62.016113,4634200
2006-04-18,81.889999,83.529999,81.699997,83.309998,63.28471,7905800
2006-04-19,83.949997,84.0,81.260002,81.860001,62.183247,10554700
2006-04-20,81.650002,82.849998,81.639999,82.019997,62.304783,6237200
2006-04-21,82.489998,82.5,81.379997,81.660004,62.031334,6117400
2006-04-24,81.300003,82.410004,81.099998,82.110001,62.373169,6604100
2006-04-25,81.949997,82.900002,81.599998,82.669998,62.798546,6856300
2006-04-26,82.839996,83.480003,82.709999,83.349998,63.315109,6648800
2006-04-27,82.699997,84.400002,82.699997,83.879997,63.717667,8174300
2006-04-28,83.510002,83.620003,81.980003,82.339996,62.547855,8201800
2006-05-01,82.589996,83.309998,82.099998,82.230003,62.464321,6011100
2006-05-02,82.110001,82.739998,82.0,82.419998,62.608635,4336400
2006-05-03,82.540001,83.290001,82.449997,82.699997,62.821339,5721100
2006-05-04,82.870003,83.089996,82.400002,82.43,62.616238,3966900
2006-05-05,82.949997,83.339996,82.699997,83.279999,63.261936,4504500
2006-05-08,82.599998,83.220001,82.300003,82.889999,63.19331,3856500
2006-05-09,82.489998,83.290001,82.410004,83.230003,63.452538,4072800
2006-05-10,82.900002,83.330002,82.599998,82.900002,63.200912,3430400
2006-05-11,82.650002,83.089996,82.449997,82.459999,62.86549,5274500
2006-05-12,82.470001,83.690002,82.300003,82.389999,62.812122,5685700
2006-05-15,81.800003,83.150002,81.800003,82.889999,63.19331,5776400
2006-05-16,83.0,83.25,82.07,82.160004,62.63678,4454800
2006-05-17,81.75,82.209999,81.019997,81.269997,61.958263,5936000
2006-05-18,80.5,81.349998,80.029999,80.660004,61.493198,5443600
2006-05-19,80.860001,81.0,79.510002,80.279999,61.20351,7019100
2006-05-22,79.830002,80.339996,79.400002,80.019997,61.005287,6250900
2006-05-23,80.25,81.300003,79.639999,79.830002,60.860451,5006400
2006-05-24,79.349998,80.040001,79.059998,79.779999,60.822319,7389600
2006-05-25,79.889999,80.18,79.650002,80.139999,61.096779,3995000
2006-05-26,80.160004,80.860001,79.699997,80.75,61.561817,3580800
2006-05-30,80.349998,80.959999,80.150002,80.160004,61.112003,5049100
2006-05-31,80.150002,80.830002,79.610001,79.900002,60.913788,6384900
2006-06-01,79.889999,80.870003,79.809998,80.690002,61.516079,4866500
2006-06-02,80.5,80.559998,79.150002,79.519997,60.624104,7232300
2006-06-05,79.099998,80.040001,79.010002,79.059998,60.273415,5555800
2006-06-06,79.059998,79.900002,78.5,79.760002,60.807083,7250600
2006-06-07,79.779999,80.739998,79.120003,79.150002,60.342014,7924800
2006-06-08,78.550003,79.580002,76.75,77.029999,58.725796,13474400
2006-06-09,77.239998,78.099998,77.050003,77.629997,59.183224,6135400
2006-06-12,77.629997,78.089996,77.010002,77.019997,58.718163,4924900
2006-06-13,77.139999,77.93,76.82,76.93,58.649563,7374100
2006-06-14,76.93,77.849998,76.93,77.709999,59.244205,6038600
2006-06-15,77.849998,78.779999,76.949997,78.559998,59.892212,6679400
2006-06-16,78.440002,78.529999,77.57,77.949997,59.427174,8133500
2006-06-19,77.900002,78.300003,77.339996,77.669998,59.213707,5302100
2006-06-20,77.839996,78.300003,77.25,77.989998,59.457672,6124500
2006-06-21,77.989998,78.559998,77.980003,78.300003,59.694027,5559100
2006-06-22,78.160004,78.370003,77.0,77.190002,58.847759,5563700
2006-06-23,77.150002,77.839996,76.940002,77.099998,58.77914,4520600
2006-06-26,77.040001,77.519997,76.800003,77.150002,58.817261,3448000
2006-06-27,77.32,77.599998,76.32,76.629997,58.420818,5596800
2006-06-28,76.529999,76.599998,76.059998,76.559998,58.367481,4392100
2006-06-29,76.889999,77.800003,76.559998,77.589996,59.152718,5448900
2006-06-30,77.699997,77.93,76.790001,76.82,58.565689,7911700
2006-07-03,77.540001,78.269997,77.269997,78.019997,59.480537,3177300
2006-07-05,78.0,78.389999,77.519997,77.769997,59.289936,4047800
2006-07-06,77.589996,78.529999,77.57,78.089996,59.533905,4333100
2006-07-07,78.089996,78.089996,76.120003,76.419998,58.260735,6641600
2006-07-10,76.18,76.830002,75.870003,76.669998,58.451332,7154700
2006-07-11,76.25,76.650002,75.440002,76.470001,58.298874,6086500
2006-07-12,76.07,76.300003,74.82,75.480003,57.544109,8372100
2006-07-13,75.010002,75.279999,73.830002,74.239998,56.598766,8754700
2006-07-14,74.239998,74.300003,73.370003,73.57,56.087975,6957800
2006-07-17,73.349998,73.940002,73.199997,73.699997,56.187065,6822700
2006-07-18,73.699997,74.419998,72.730003,74.260002,56.613987,8667500
2006-07-19,76.0,77.059998,76.0,76.07,57.9939,14536900
2006-07-20,75.730003,75.879997,75.199997,75.480003,57.544109,12214900
2006-07-21,75.489998,75.5,74.5,74.860001,57.071415,8372500
2006-07-24,74.919998,76.150002,74.919998,75.989998,57.932926,5611200
2006-07-25,75.989998,76.410004,75.309998,75.889999,57.856701,5580300
2006-07-26,75.480003,76.300003,75.360001,75.830002,57.810947,3870100
2006-07-27,75.830002,77.290001,75.75,76.150002,58.054882,6439100
2006-07-28,76.379997,77.300003,76.260002,76.959999,58.672421,4165700
2006-07-31,76.440002,77.5,76.150002,77.410004,59.015484,5381800
2006-08-01,76.650002,77.379997,75.75,76.139999,58.047295,4406700
2006-08-02,76.209999,76.93,76.199997,76.32,58.184494,3283800
2006-08-03,76.0,76.730003,75.400002,76.330002,58.192127,2765800
2006-08-04,76.650002,76.769997,75.32,75.910004,57.871929,5062400
2006-08-07,75.629997,76.199997,75.279999,75.519997,57.574604,3870200
2006-08-08,75.629997,76.260002,75.110001,75.330002,57.658798,3794700
2006-08-09,75.559998,76.279999,75.389999,75.389999,57.70472,4480400
2006-08-10,75.199997,76.080002,75.050003,75.739998,57.972633,3213600
2006-08-11,75.339996,75.779999,75.199997,75.480003,57.773602,3695800
2006-08-14,76.050003,77.489998,75.599998,76.68,58.69212,4997400
2006-08-15,76.900002,77.139999,76.309998,77.080002,58.998264,5985400
2006-08-16,77.480003,79.279999,77.349998,79.089996,60.536747,7386500
2006-08-17,78.93,79.559998,78.529999,79.370003,60.751076,5535400
2006-08-18,79.379997,79.970001,78.629997,79.900002,61.156723,5399200
2006-08-21,79.510002,79.879997,78.870003,79.279999,60.682175,3676500
2006-08-22,79.279999,79.550003,78.610001,78.949997,60.429607,4057200
2006-08-23,78.949997,79.470001,78.419998,78.669998,60.215286,3425700
2006-08-24,78.900002,79.5,78.870003,79.379997,60.758739,3473300
2006-08-25,79.199997,80.0,79.139999,79.879997,61.141453,3427400
2006-08-28,79.910004,80.470001,79.760002,80.32,61.478222,5259400
2006-08-29,80.059998,81.480003,80.059998,81.400002,62.304886,5208500
2006-08-30,81.260002,81.68,80.839996,81.220001,62.16711,4688800
2006-08-31,81.300003,81.5,80.779999,80.970001,61.975754,3786200
2006-09-01,81.129997,81.57,80.809998,81.410004,62.312546,3294000
2006-09-05,81.190002,81.540001,80.599998,80.849998,61.883911,3968500
2006-09-06,80.290001,80.690002,80.169998,80.279999,61.447578,3727600
2006-09-07,79.900002,80.379997,79.309998,79.400002,60.774044,3913300
2006-09-08,79.599998,80.860001,79.349998,80.660004,61.738472,4498600
2006-09-11,80.599998,81.199997,80.25,80.93,61.945122,4314300
2006-09-12,81.139999,82.5,81.059998,82.279999,62.978439,5722200
2006-09-13,82.25,82.699997,81.839996,82.209999,62.924854,4920200
2006-09-14,81.900002,83.0,81.739998,82.470001,63.123863,4265300
2006-09-15,83.209999,83.589996,82.790001,82.940002,63.48362,8203800
2006-09-18,82.559998,83.209999,82.169998,82.239998,62.947807,4417600
2006-09-19,81.970001,82.089996,81.419998,81.870003,62.664619,5088600
2006-09-20,82.370003,83.790001,82.199997,83.419998,63.851013,7524600
2006-09-21,82.610001,83.25,81.349998,81.610001,62.465614,8909000
2006-09-22,81.75,82.120003,81.010002,81.209999,62.159451,4350200
2006-09-25,81.650002,82.279999,81.279999,82.0,62.764114,5683000
2006-09-26,81.900002,82.660004,81.699997,82.5,63.146843,4731800
2006-09-27,82.0,82.669998,81.709999,82.089996,62.833012,5880500
2006-09-28,81.849998,82.349998,81.720001,81.989998,62.756477,4592300
2006-09-29,81.900002,82.790001,81.769997,81.940002,62.718212,4770700
2006-10-02,81.760002,82.470001,81.580002,81.870003,62.664619,4483300
2006-10-03,81.879997,82.260002,81.559998,81.650002,62.496231,4838500
2006-10-04,81.650002,83.25,81.629997,83.099998,63.606087,6119300
2006-10-05,82.809998,83.209999,82.599998,82.919998,63.468307,4956600
2006-10-06,82.93,83.779999,82.5,83.139999,63.636715,5340900
2006-10-09,83.139999,84.080002,83.0,84.0,64.294952,4490200
2006-10-10,83.709999,84.629997,83.559998,84.190002,64.440392,4712900
2006-10-11,84.150002,84.690002,83.790001,84.190002,64.440392,5210600
2006-10-12,84.199997,84.900002,84.099998,84.699997,64.830742,4661700
2006-10-13,84.449997,86.209999,84.440002,86.080002,65.887024,7788600
2006-10-16,86.080002,87.599998,85.75,86.709999,66.369217,8633100
2006-10-17,86.330002,87.940002,86.220001,86.949997,66.55294,13295500
2006-10-18,90.510002,92.040001,89.730003,89.82,68.74968,27875200
2006-10-19,89.800003,90.980003,89.309998,89.860001,68.780289,10671400
2006-10-20,90.040001,90.699997,89.550003,90.480003,69.254837,7390900
2006-10-23,90.050003,92.0,90.010002,91.559998,70.081497,8862300
2006-10-24,90.910004,91.949997,90.800003,91.489998,70.027908,9222300
2006-10-25,91.209999,91.989998,90.940002,91.830002,70.28817,6122100
2006-10-26,91.830002,91.93,91.25,91.540001,70.0662,4990300
2006-10-27,90.910004,91.889999,90.580002,90.760002,69.469185,5840300
2006-10-30,89.800003,92.0,89.800003,91.5,70.035606,5594000
2006-10-31,91.5,92.68,91.5,92.330002,70.67086,9267300
2006-11-01,92.5,92.68,91.5,91.800003,70.265182,5845700
2006-11-02,91.800003,91.949997,91.25,91.68,70.173363,4895100
2006-11-03,91.760002,92.339996,91.18,91.410004,69.96669,4506400
2006-11-06,91.5,92.739998,91.5,92.599998,70.877541,6240600
2006-11-07,92.419998,93.400002,92.410004,92.75,70.992348,7305200
2006-11-08,92.25,92.919998,92.010002,92.589996,71.099846,6022200
2006-11-09,92.589996,93.190002,92.370003,92.419998,70.969284,4518900
2006-11-10,92.300003,92.349998,91.629997,91.760002,70.462494,5369600
2006-11-13,91.550003,92.43,91.410004,92.07,70.700562,4358300
2006-11-14,92.0,93.290001,91.650002,93.290001,71.637375,5873000
2006-11-15,93.080002,93.279999,92.540001,93.110001,71.499176,4172800
2006-11-16,93.07,93.599998,92.599998,93.470001,71.775574,4171500
2006-11-17,93.419998,94.050003,93.309998,93.809998,72.036713,5251000
2006-11-20,93.599998,93.800003,93.010002,93.25,71.606674,5010600
2006-11-21,93.010002,93.43,92.849998,93.080002,71.476135,3067800
2006-11-22,92.900002,93.739998,92.800003,93.519997,71.813995,3351700
